QuoteRef,Channel,Product,Smoker,Joint?,Person1 Age,Term,TotalPremium,NBC,Sold,JF (Score),WGB (No. of other addresses held),X (Months same person on ER at current address),EF (No. of people not same surname at current address),NOB (Property group),URB (Income group),LSB (Regional banded house price band),BB (Number of CCJs),ND (Months since last CCJ)
EZHA-35,MSM,Level accelerated,0.0,0.0,37.0,15,11.25,284.64,0.0,,,,,,,,,
WHDI-84,CTM,Decreasing,0.0,1.0,32.0,20,21.13,616.6,0.0,469.0,0.0,37.0,6.0,21.0,7.0,9.0,2.0,23.0
UHNW-68,MSM,Level with CI,1.0,1.0,47.0,20,146.46,3512.11,0.0,,,,,,,,,
PUZE-30,CTM,Level with CI,1.0,0.0,42.0,20,3.9,133.89,0.0,,,,,,,,,
GSPK-57,Direct,Level with CI,1.0,1.0,50.0,20,31.41,641.9,1.0,558.0,1.0,85.0,1.0,12.0,7.0,6.0,0.0,
GOIX-78,Direct,Decreasing with CI,0.0,0.0,62.0,10,86.3,2729.6,0.0,585.0,0.0,124.0,3.0,3.0,3.0,1.0,0.0,
SOVN-78,Direct,Decreasing,1.0,0.0,46.0,30,23.72,431.35,0.0,513.0,,,,7.0,4.0,4.0,,
BLPF-98,CTM,Level with CI,0.0,0.0,36.0,20,66.03,1915.62,0.0,569.0,4.0,21.0,12.0,11.0,4.0,2.0,0.0,
NYJN-18,MSM,Level with CI,0.0,1.0,54.0,30,20.01,428.27,0.0,556.0,1.0,49.0,6.0,21.0,6.0,6.0,0.0,
IKDA-59,Direct,Level,0.0,0.0,50.0,25,28.16,772.69,0.0,,,,,,,,,
YHCG-28,CTM,Decreasing with CI,1.0,0.0,62.0,35,15.31,354.2,1.0,558.0,1.0,85.0,1.0,12.0,7.0,6.0,0.0,
CWXV-91,CTM,Decreasing with CI,0.0,0.0,47.0,20,61.82,1275.89,0.0,,,,,,,,,
RBGR-58,CTM,Level with CI,1.0,1.0,51.0,10,18.03,592.59,1.0,589.0,1.0,205.0,3.0,7.0,5.0,1.0,0.0,
GHZW-12,CTM,Level,1.0,1.0,38.0,30,35.61,890.54,1.0,575.0,2.0,,3.0,11.0,5.0,2.0,0.0,
LSJW-84,Direct,Decreasing,0.0,1.0,45.0,10,61.82,1275.89,0.0,,,,,,,,,
COEG-64,Direct,Level accelerated,1.0,1.0,49.0,20,34.09,796.46,1.0,,,,,,,,,
ZEKG-14,Direct,Level,0.0,0.0,24.0,20,22.81,612.0,0.0,,,,,,,,,
XYBR-39,MSM,Level,0.0,0.0,59.0,25,19.75,458.47,0.0,571.0,0.0,,0.0,,,,0.0,
FBXS-20,Direct,Level accelerated,0.0,1.0,43.0,10,77.95,2496.71,1.0,588.0,5.0,65.0,4.0,6.0,2.0,2.0,0.0,
IKLR-28,CTM,Level with CI,0.0,1.0,39.0,20,23.41,654.82,0.0,582.0,0.0,,4.0,6.0,2.0,2.0,0.0,
RIQG-17,MSM,Decreasing,1.0,0.0,59.0,5,21.27,342.24,0.0,559.0,8.0,23.0,3.0,14.0,5.0,8.0,0.0,
YWOH-84,CTM,Decreasing,0.0,0.0,29.0,20,54.7,1264.48,0.0,,,,,,,,,
UJEA-39,Direct,Level with CI,0.0,0.0,52.0,30,24.1,502.64,1.0,581.0,4.0,48.0,6.0,13.0,4.0,2.0,0.0,
KTKV-56,MSM,Level,0.0,1.0,26.0,30,23.72,431.35,0.0,513.0,,,,7.0,4.0,4.0,,
FMMU-96,Direct,Decreasing with CI,1.0,0.0,53.0,20,12.62,373.75,0.0,578.0,1.0,,4.0,6.0,3.0,4.0,0.0,
JAZB-12,CTM,Decreasing with CI,0.0,1.0,44.0,5,9.91,148.37,0.0,,,,,,,,,
JGZR-41,Direct,Level,0.0,0.0,43.0,30,159.19,4405.42,0.0,,,,,,,,,
QWSI-23,Direct,Decreasing with CI,1.0,1.0,42.0,30,72.36,1953.35,0.0,571.0,2.0,,0.0,,,,0.0,
PWLY-55,CTM,Level,0.0,1.0,42.0,5,5.02,101.96,0.0,534.0,3.0,,4.0,18.0,7.0,5.0,0.0,
KSMF-42,MSM,Level with CI,1.0,1.0,62.0,30,83.07,1471.81,0.0,518.0,,,,11.0,4.0,1.0,,
WJAS-58,CTM,Decreasing,1.0,1.0,51.0,15,34.9,897.7,0.0,575.0,3.0,,4.0,7.0,1.0,6.0,0.0,
NILL-86,Direct,Decreasing with CI,1.0,0.0,46.0,20,4.26,46.37,1.0,483.0,4.0,,3.0,21.0,7.0,7.0,1.0,14.0
FUDF-15,MSM,Level,1.0,0.0,36.0,30,11.46,231.6,0.0,562.0,3.0,,8.0,11.0,3.0,2.0,0.0,
ZVSO-48,MSM,Decreasing,1.0,1.0,42.0,10,18.03,592.59,1.0,589.0,1.0,205.0,3.0,7.0,5.0,1.0,0.0,
HBAC-42,CTM,Decreasing,1.0,0.0,24.0,30,6.44,165.09,1.0,538.0,7.0,21.0,7.0,19.0,7.0,10.0,0.0,
PCDH-45,Direct,Level with CI,0.0,0.0,39.0,30,23.41,554.49,1.0,,,,,,,,,
FUAW-87,MSM,Decreasing with CI,1.0,0.0,50.0,10,10.72,260.92,0.0,579.0,1.0,,2.0,9.0,4.0,4.0,0.0,
OGQZ-96,CTM,Decreasing with CI,1.0,0.0,62.0,20,68.55,1759.9,0.0,569.0,4.0,21.0,12.0,11.0,4.0,2.0,0.0,
FZTU-11,CTM,Decreasing with CI,0.0,0.0,47.0,30,30.79,867.93,0.0,579.0,3.0,,5.0,9.0,5.0,2.0,0.0,
OAEC-84,CTM,Decreasing with CI,1.0,1.0,35.0,20,13.29,381.3,0.0,,,,,,,,,
ZZCD-62,Direct,Level,1.0,0.0,48.0,20,41.35,1150.92,1.0,587.0,2.0,24.0,4.0,6.0,3.0,5.0,0.0,
OAWC-39,CTM,Decreasing,1.0,0.0,49.0,20,12.44,268.98,0.0,529.0,2.0,10.0,1.0,15.0,7.0,6.0,0.0,
ORWQ-77,MSM,Decreasing,1.0,0.0,42.0,15,10.88,239.61,1.0,,,,,,,,,
JHET-16,Direct,Decreasing,1.0,1.0,43.0,30,116.2,2798.64,0.0,567.0,0.0,,5.0,12.0,3.0,4.0,0.0,
TOYA-63,Direct,Decreasing,1.0,0.0,44.0,20,5.6,148.3,0.0,574.0,2.0,37.0,10.0,18.0,4.0,9.0,0.0,
XKOX-15,CTM,Decreasing with CI,1.0,0.0,50.0,30,10.57,300.16,1.0,575.0,0.0,49.0,1.0,9.0,5.0,7.0,0.0,
EKSE-89,CTM,Level,1.0,0.0,46.0,10,14.2,354.04,0.0,550.0,3.0,40.0,5.0,18.0,5.0,8.0,0.0,
MXMM-29,MSM,Level,1.0,1.0,46.0,5,24.2,524.18,0.0,568.0,9.0,,3.0,7.0,2.0,1.0,0.0,
MWKR-16,MSM,Level accelerated,1.0,0.0,43.0,30,14.45,334.98,1.0,572.0,3.0,16.0,4.0,15.0,5.0,6.0,0.0,
ANUW-64,Direct,Level,1.0,0.0,50.0,25,43.95,1000.21,0.0,,,,,,,,,
RHEN-71,CTM,Decreasing,1.0,1.0,48.0,20,8.35,146.16,0.0,535.0,0.0,49.0,6.0,23.0,6.0,8.0,0.0,
HRQX-74,Direct,Level,1.0,1.0,47.0,20,34.88,372.4,1.0,575.0,8.0,15.0,5.0,5.0,3.0,6.0,0.0,
VLCZ-85,MSM,Decreasing with CI,1.0,1.0,32.0,20,9.92,247.18,0.0,549.0,2.0,,3.0,11.0,7.0,4.0,0.0,
HLWT-34,Direct,Decreasing accelerated,0.0,1.0,51.0,20,24.14,744.73,0.0,,,,,,,,,
TSHP-47,CTM,Level with CI,1.0,0.0,46.0,20,40.66,817.48,0.0,585.0,1.0,38.0,9.0,6.0,4.0,1.0,0.0,
JNBW-50,MSM,Level,1.0,1.0,39.0,25,4.77,136.77,0.0,,,,,,,,,
CTFB-18,MSM,Decreasing with CI,1.0,1.0,56.0,30,25.0,705.05,0.0,,,,,,,,,
LLVG-76,CTM,Level,0.0,1.0,48.0,20,103.68,2829.04,0.0,515.0,3.0,,10.0,14.0,6.0,9.0,2.0,57.0
SVTJ-74,CTM,Level,1.0,1.0,56.0,15,90.3,2033.56,0.0,,,,,,,,,
BFYJ-79,CTM,Level with CI,0.0,0.0,47.0,20,28.89,756.41,0.0,575.0,3.0,,4.0,7.0,1.0,6.0,0.0,
JFBP-67,CTM,Decreasing,0.0,1.0,58.0,25,54.7,1264.48,0.0,577.0,3.0,12.0,8.0,11.0,4.0,6.0,0.0,
WBXM-46,Direct,Level,1.0,1.0,58.0,25,10.53,254.65,1.0,,,,,,,,,
HHOA-83,CTM,Level,1.0,0.0,50.0,5,7.01,107.95,1.0,538.0,7.0,20.0,7.0,19.0,7.0,10.0,0.0,
LYNM-70,CTM,Level,1.0,0.0,31.0,5,72.25,1912.91,0.0,570.0,9.0,,1.0,11.0,8.0,2.0,0.0,
FLOV-20,MSM,Level with CI,1.0,1.0,46.0,20,33.68,780.86,0.0,,,,,,,,,
FLHO-76,CTM,Decreasing with CI,0.0,1.0,49.0,20,12.97,270.53,0.0,562.0,3.0,,8.0,11.0,3.0,2.0,0.0,
ZNMA-84,MSM,Level,0.0,0.0,41.0,20,277.32,6614.16,0.0,,,,,,,,,
WYDT-85,CTM,Decreasing with CI,1.0,1.0,40.0,15,40.0,1112.01,0.0,,,,,,,,,
LPLU-70,CTM,Level,1.0,0.0,44.0,30,9.82,312.64,0.0,581.0,0.0,,0.0,7.0,3.0,5.0,0.0,
LLGX-80,Direct,Decreasing with CI,0.0,0.0,43.0,20,35.14,813.12,0.0,567.0,3.0,73.0,8.0,14.0,4.0,3.0,0.0,
WVCS-53,MSM,Decreasing with CI,0.0,0.0,49.0,30,30.35,619.91,1.0,558.0,1.0,85.0,1.0,12.0,7.0,6.0,0.0,
OYTG-97,Direct,Level with CI,1.0,0.0,45.0,10,20.0,472.02,0.0,572.0,2.0,,3.0,13.0,5.0,5.0,0.0,
MYOP-14,CTM,Level with CI,0.0,0.0,54.0,20,48.41,1073.94,0.0,,,,,,,,,
CCZD-58,Direct,Level,1.0,0.0,46.0,20,15.0,443.53,0.0,568.0,1.0,10.0,5.0,20.0,5.0,5.0,0.0,
MDYX-83,Direct,Level,1.0,0.0,46.0,15,31.43,664.18,1.0,558.0,8.0,,27.0,10.0,5.0,5.0,0.0,
ZUEQ-65,CTM,Level with CI,0.0,0.0,39.0,20,8.01,276.58,0.0,570.0,6.0,,4.0,20.0,6.0,3.0,0.0,
FHVP-64,MSM,Level,0.0,0.0,23.0,25,11.93,265.0,0.0,550.0,4.0,,13.0,12.0,6.0,7.0,0.0,
MVIA-30,CTM,Level,1.0,0.0,34.0,30,10.68,276.17,1.0,568.0,2.0,21.0,13.0,11.0,6.0,2.0,0.0,
SQXZ-37,Direct,Decreasing,1.0,1.0,53.0,30,19.52,379.24,0.0,581.0,2.0,,10.0,9.0,4.0,3.0,0.0,
KXAO-71,Direct,Level,0.0,1.0,52.0,20,18.54,452.43,0.0,,,,,,,,,
QRXO-91,CTM,Level,1.0,0.0,58.0,5,18.67,448.0,1.0,,,,,,,,,
WZRW-72,CTM,Level,0.0,0.0,34.0,20,6.92,125.66,0.0,,,,,,,,,
GPXW-32,Direct,Level,1.0,0.0,40.0,10,6.92,125.66,0.0,,,,,,,,,
FZVI-16,Direct,Level with CI,1.0,0.0,54.0,30,318.02,7815.12,0.0,576.0,5.0,,6.0,7.0,3.0,2.0,0.0,
WSLQ-30,CTM,Level with CI,0.0,1.0,36.0,20,20.01,258.32,0.0,557.0,1.0,6.0,11.0,19.0,6.0,9.0,0.0,
DGHZ-90,Direct,Level accelerated,1.0,0.0,47.0,15,13.31,379.01,0.0,524.0,7.0,10.0,7.0,14.0,8.0,9.0,0.0,
HKKO-28,CTM,Decreasing with CI,0.0,0.0,46.0,10,33.23,699.92,0.0,589.0,1.0,205.0,3.0,7.0,5.0,1.0,0.0,
VKSF-31,CTM,Decreasing with CI,1.0,1.0,47.0,30,24.51,541.82,0.0,,,,,,,,,
YTQW-73,Direct,Level with CI,1.0,1.0,37.0,30,11.93,265.0,0.0,550.0,4.0,,13.0,12.0,6.0,7.0,0.0,
RINN-62,MSM,Decreasing accelerated,1.0,0.0,46.0,30,4.47,145.0,0.0,,,,,,,,,
OPOV-61,MSM,Level,1.0,1.0,56.0,25,18.54,471.17,1.0,,,,,,,,,
UOCG-28,MSM,Level with CI,0.0,1.0,40.0,20,17.65,430.31,1.0,581.0,4.0,49.0,5.0,13.0,4.0,2.0,0.0,
TUKF-88,CTM,Decreasing with CI,1.0,0.0,34.0,30,15.69,212.36,0.0,569.0,0.0,10.0,9.0,6.0,3.0,1.0,0.0,
BGEZ-55,MSM,Level,1.0,1.0,49.0,20,66.94,1863.32,0.0,503.0,2.0,21.0,7.0,17.0,7.0,4.0,1.0,50.0
LLQP-49,Direct,Level,1.0,0.0,41.0,20,14.5,423.4,0.0,560.0,3.0,17.0,8.0,17.0,5.0,5.0,0.0,
DUDW-39,CTM,Decreasing,0.0,1.0,56.0,30,36.16,1188.36,0.0,,,,,,,,,
OEBW-18,Direct,Level with CI,1.0,1.0,62.0,20,17.25,468.16,0.0,,,,,,,,,
HFFE-94,CTM,Level with CI,0.0,0.0,42.0,5,73.64,2149.87,0.0,564.0,0.0,40.0,3.0,1.0,1.0,1.0,0.0,
ULPW-23,CTM,Decreasing accelerated,0.0,1.0,39.0,25,13.41,255.01,0.0,,,,,,,,,
CRWT-18,CTM,Level,1.0,1.0,52.0,30,28.85,837.99,0.0,,,,,,,,,
YTNL-94,Direct,Decreasing,0.0,1.0,35.0,20,48.41,1073.94,0.0,,,,,,,,,
TDME-44,CTM,Level,1.0,1.0,47.0,25,61.82,1275.89,0.0,,,,,,,,,
DCQU-80,CTM,Level,0.0,0.0,52.0,30,22.95,284.78,0.0,561.0,4.0,,12.0,5.0,2.0,1.0,0.0,
ATOW-98,CTM,Level with CI,1.0,0.0,46.0,30,67.22,1636.64,0.0,575.0,3.0,,4.0,7.0,1.0,6.0,0.0,
KOZE-26,CTM,Level,1.0,0.0,40.0,20,209.09,4268.61,0.0,582.0,5.0,,3.0,7.0,3.0,2.0,0.0,
YJNX-94,CTM,Level accelerated,1.0,1.0,44.0,20,80.24,1916.17,0.0,569.0,2.0,21.0,12.0,10.0,3.0,2.0,0.0,
TMBY-47,CTM,Level,0.0,0.0,29.0,5,25.1,749.3,1.0,556.0,0.0,19.0,7.0,12.0,5.0,6.0,0.0,
GNFR-83,MSM,Level,1.0,1.0,49.0,35,30.19,850.64,0.0,571.0,6.0,,1.0,,,,0.0,
RRJY-56,MSM,Level,0.0,1.0,29.0,20,11.93,265.0,0.0,550.0,4.0,,13.0,12.0,6.0,7.0,0.0,
BSNE-92,Direct,Decreasing with CI,1.0,0.0,33.0,20,65.26,2010.77,0.0,564.0,1.0,20.0,3.0,10.0,4.0,2.0,0.0,
ACWK-81,Direct,Decreasing with CI,1.0,0.0,43.0,10,10.0,148.82,0.0,528.0,0.0,70.0,4.0,23.0,7.0,8.0,0.0,
EJGS-70,Direct,Level,0.0,0.0,38.0,20,12.02,306.84,0.0,,,,,,,,,
VFIY-76,CTM,Level,1.0,1.0,44.0,10,111.66,2514.58,0.0,,,,,,,,,
SFAY-56,Direct,Decreasing with CI,0.0,0.0,45.0,10,7.93,223.78,0.0,559.0,2.0,,15.0,16.0,3.0,6.0,0.0,
BLTP-65,Direct,Level,1.0,1.0,47.0,20,47.18,948.44,0.0,571.0,2.0,33.0,4.0,8.0,3.0,3.0,0.0,
APPP-35,MSM,Level with CI,1.0,1.0,38.0,5,118.32,3279.78,0.0,576.0,4.0,,6.0,8.0,3.0,2.0,0.0,
RWYD-96,CTM,Decreasing with CI,1.0,0.0,45.0,30,16.53,552.13,0.0,,,,,,,,,
IGUB-30,CTM,Level,1.0,0.0,52.0,20,207.21,5084.54,0.0,470.0,0.0,7.0,3.0,20.0,7.0,8.0,2.0,28.0
ATWG-61,Direct,Level with CI,1.0,1.0,46.0,30,36.6,943.84,0.0,546.0,0.0,168.0,1.0,20.0,6.0,10.0,0.0,
NLCV-48,Direct,Decreasing with CI,0.0,0.0,44.0,25,24.42,571.6,1.0,558.0,3.0,,8.0,9.0,4.0,4.0,0.0,
MOSX-77,Direct,Level with CI,0.0,1.0,49.0,25,78.35,2114.23,0.0,547.0,0.0,16.0,5.0,20.0,6.0,5.0,0.0,
HZXJ-35,CTM,Level with CI,0.0,1.0,27.0,30,24.74,546.66,0.0,562.0,1.0,36.0,3.0,17.0,5.0,3.0,0.0,
OVOB-54,CTM,Level accelerated,0.0,0.0,39.0,25,40.43,1011.03,1.0,575.0,2.0,,3.0,11.0,5.0,2.0,0.0,
THXP-80,MSM,Decreasing,1.0,0.0,48.0,20,10.0,255.82,0.0,,,,,,,,,
XNNU-10,CTM,Decreasing,1.0,0.0,58.0,30,68.5,2147.8,0.0,,,,,,,,,
VPKF-90,CTM,Level with CI,1.0,1.0,48.0,20,41.35,1150.92,1.0,587.0,2.0,24.0,4.0,6.0,3.0,5.0,0.0,
VEFB-26,Direct,Level,1.0,1.0,44.0,20,39.33,900.21,0.0,,,,,,,,,
TNSI-59,MSM,Decreasing with CI,1.0,0.0,37.0,20,10.0,213.1,1.0,,,,,,,,,
VHOV-86,CTM,Level,1.0,0.0,32.0,35,25.56,642.99,0.0,553.0,5.0,,5.0,20.0,4.0,7.0,0.0,
YIKT-57,CTM,Decreasing,1.0,0.0,57.0,20,38.63,798.24,0.0,549.0,4.0,64.0,0.0,18.0,6.0,9.0,0.0,
ATQW-23,CTM,Level accelerated,1.0,0.0,50.0,35,41.0,820.73,1.0,571.0,2.0,,0.0,,,,0.0,
DVCR-54,CTM,Decreasing,0.0,0.0,47.0,20,9.41,242.04,0.0,524.0,3.0,,9.0,24.0,7.0,10.0,0.0,
GBLR-39,MSM,Level accelerated,0.0,1.0,57.0,30,10.09,348.5,0.0,,,,,,,,,
GYPT-66,CTM,Decreasing,1.0,1.0,30.0,20,35.72,910.49,0.0,545.0,0.0,16.0,11.0,21.0,6.0,8.0,0.0,
PXMN-80,MSM,Decreasing with CI,0.0,0.0,49.0,20,16.95,582.06,0.0,560.0,4.0,,5.0,15.0,4.0,6.0,0.0,
DOUU-20,MSM,Level,1.0,1.0,32.0,10,4.62,122.52,1.0,553.0,0.0,265.0,2.0,23.0,7.0,10.0,0.0,
ZBPQ-12,Direct,Decreasing accelerated,0.0,0.0,32.0,10,13.87,382.03,1.0,,,,,,,,,
LOYM-66,Direct,Level,0.0,0.0,40.0,30,28.06,743.52,0.0,,,,,,,,,
FEMD-67,CTM,Level accelerated,0.0,1.0,32.0,30,37.24,1133.11,0.0,490.0,,,,10.0,5.0,10.0,,
EQUR-24,MSM,Decreasing with CI,0.0,0.0,54.0,20,14.43,329.05,0.0,542.0,2.0,29.0,7.0,22.0,5.0,4.0,0.0,
CWYG-97,CTM,Level with CI,0.0,0.0,47.0,25,13.58,147.81,0.0,545.0,2.0,,10.0,13.0,6.0,10.0,0.0,
GMZC-39,CTM,Decreasing,0.0,0.0,43.0,20,33.33,997.65,0.0,587.0,0.0,21.0,8.0,11.0,4.0,2.0,0.0,
CQTV-90,Direct,Decreasing,1.0,0.0,45.0,40,8.09,168.64,1.0,522.0,4.0,,4.0,14.0,8.0,7.0,0.0,
SYHN-32,CTM,Level,1.0,0.0,46.0,25,25.11,653.24,0.0,543.0,4.0,,11.0,12.0,6.0,7.0,0.0,
KLOX-61,CTM,Level,1.0,0.0,56.0,5,24.14,744.73,0.0,,,,,,,,,
MIHM-30,CTM,Decreasing,0.0,1.0,47.0,5,31.41,641.9,1.0,558.0,1.0,85.0,1.0,12.0,7.0,6.0,0.0,
BOEL-85,CTM,Level with CI,1.0,0.0,50.0,20,48.41,1073.94,0.0,,,,,,,,,
TSNA-57,CTM,Decreasing,1.0,0.0,34.0,10,11.01,255.04,1.0,,,,,,,,,
WWBY-78,CTM,Decreasing with CI,1.0,0.0,45.0,30,22.21,307.72,0.0,559.0,0.0,349.0,4.0,24.0,7.0,9.0,0.0,
EALI-94,MSM,Level,1.0,1.0,48.0,25,15.58,349.58,0.0,,,,,,,,,
GXNX-77,CTM,Level,1.0,0.0,40.0,15,26.58,791.81,0.0,,,,,,,,,
FLLU-12,Direct,Level,0.0,0.0,27.0,30,12.26,274.13,0.0,,,,,,,,,
PLBT-63,Direct,Level,0.0,0.0,45.0,20,36.17,767.31,0.0,537.0,1.0,49.0,6.0,21.0,7.0,10.0,0.0,
PVFA-17,Direct,Level,1.0,0.0,42.0,20,26.4,663.36,0.0,516.0,3.0,,9.0,11.0,4.0,5.0,1.0,46.0
ELZR-41,Direct,Level,1.0,0.0,48.0,30,90.3,2033.56,0.0,,,,,,,,,
XXHO-52,CTM,Level accelerated,1.0,0.0,47.0,10,29.36,673.04,0.0,562.0,3.0,,3.0,9.0,8.0,4.0,0.0,
XGGQ-78,CTM,Decreasing with CI,1.0,0.0,45.0,20,8.3,213.53,0.0,564.0,2.0,,5.0,16.0,5.0,3.0,0.0,
EIPV-48,MSM,Level,1.0,0.0,32.0,20,159.19,4405.42,0.0,,,,,,,,,
DSTH-15,MSM,Level with CI,1.0,0.0,54.0,20,25.1,749.3,1.0,556.0,0.0,18.0,7.0,12.0,5.0,6.0,0.0,
EAXT-48,CTM,Decreasing accelerated,1.0,0.0,24.0,30,17.55,501.73,0.0,,,,,,,,,
OAEN-38,MSM,Decreasing accelerated,0.0,0.0,46.0,20,30.79,867.93,0.0,579.0,3.0,,5.0,9.0,5.0,2.0,0.0,
YCYK-23,MSM,Level,0.0,0.0,53.0,20,19.83,493.22,0.0,552.0,1.0,19.0,4.0,19.0,7.0,4.0,0.0,
FPZD-38,CTM,Level with CI,0.0,0.0,52.0,30,184.52,4227.67,0.0,595.0,2.0,73.0,2.0,6.0,3.0,1.0,0.0,
PULY-45,CTM,Decreasing with CI,0.0,0.0,46.0,5,41.37,1423.17,0.0,562.0,0.0,12.0,2.0,16.0,3.0,2.0,0.0,
FSHF-58,CTM,Level with CI,1.0,0.0,40.0,40,9.31,179.19,0.0,527.0,1.0,,9.0,22.0,7.0,5.0,0.0,
VORM-60,Direct,Level,0.0,1.0,40.0,5,30.0,866.91,0.0,547.0,0.0,16.0,5.0,20.0,6.0,5.0,0.0,
KVOH-18,Direct,Decreasing with CI,1.0,1.0,33.0,30,25.1,749.3,1.0,556.0,0.0,18.0,7.0,12.0,5.0,6.0,0.0,
YPXC-64,CTM,Level,1.0,0.0,59.0,20,18.16,386.08,0.0,580.0,2.0,5.0,30.0,5.0,3.0,3.0,0.0,
KNPV-40,CTM,Decreasing with CI,1.0,0.0,52.0,10,11.96,246.92,0.0,561.0,2.0,,3.0,18.0,6.0,7.0,0.0,
ZDQS-77,CTM,Level with CI,0.0,0.0,54.0,20,24.1,558.55,0.0,,,,,,,,,
DOJT-86,Direct,Decreasing with CI,1.0,1.0,33.0,20,68.98,1964.34,0.0,566.0,9.0,,30.0,1.0,1.0,2.0,0.0,
BBAR-39,Direct,Level with CI,0.0,1.0,55.0,30,12.97,364.05,0.0,541.0,3.0,37.0,21.0,16.0,7.0,5.0,0.0,
REYP-28,CTM,Level with CI,1.0,0.0,42.0,20,226.64,4561.86,0.0,568.0,6.0,,19.0,8.0,3.0,3.0,0.0,
DRXC-78,MSM,Level with CI,1.0,1.0,48.0,10,64.98,2009.15,1.0,,,,,,,,,
LLRA-94,MSM,Level with CI,1.0,0.0,30.0,15,24.22,644.82,0.0,558.0,8.0,,15.0,6.0,4.0,3.0,0.0,
MRCX-27,Direct,Decreasing with CI,1.0,0.0,54.0,5,37.46,844.36,0.0,535.0,9.0,,10.0,21.0,6.0,5.0,0.0,
LZLV-63,CTM,Decreasing with CI,1.0,0.0,44.0,20,15.0,405.85,0.0,553.0,1.0,,11.0,17.0,6.0,4.0,0.0,
KSTN-19,CTM,Decreasing with CI,1.0,1.0,41.0,10,68.17,2186.14,0.0,571.0,0.0,157.0,2.0,11.0,6.0,8.0,0.0,
SCOY-75,CTM,Level,1.0,0.0,49.0,30,16.42,461.16,1.0,568.0,1.0,10.0,5.0,20.0,5.0,5.0,0.0,
TLVB-22,CTM,Decreasing,0.0,1.0,42.0,30,18.13,480.31,0.0,572.0,0.0,16.0,2.0,12.0,4.0,3.0,0.0,
ROSS-74,Direct,Level,0.0,0.0,61.0,30,20.0,360.58,0.0,582.0,7.0,,7.0,2.0,3.0,2.0,0.0,
WRBN-59,CTM,Level,1.0,0.0,35.0,20,22.64,638.59,0.0,,,,,,,,,
XELA-11,CTM,Level,1.0,0.0,49.0,20,17.29,404.27,0.0,543.0,2.0,37.0,6.0,18.0,7.0,7.0,0.0,
AFYK-43,CTM,Decreasing with CI,0.0,0.0,47.0,30,18.97,479.87,0.0,519.0,0.0,21.0,4.0,13.0,4.0,9.0,1.0,36.0
BGTW-91,Direct,Level,1.0,1.0,56.0,10,18.68,494.94,1.0,533.0,3.0,24.0,13.0,10.0,7.0,6.0,0.0,
HWPT-46,CTM,Decreasing,0.0,0.0,49.0,25,21.06,442.78,0.0,,,,,,,,,
CYVO-56,Direct,Decreasing with CI,0.0,1.0,48.0,30,31.84,441.12,0.0,559.0,0.0,349.0,4.0,24.0,7.0,9.0,0.0,
XJDQ-10,Direct,Decreasing with CI,0.0,1.0,40.0,20,8.56,287.93,0.0,539.0,10.0,,3.0,18.0,6.0,6.0,0.0,
JIAT-89,MSM,Decreasing,1.0,1.0,46.0,20,2.98,94.84,0.0,,,,,,,,,
UKZR-36,Direct,Level with CI,1.0,1.0,45.0,30,162.09,3026.13,0.0,552.0,5.0,7.0,8.0,7.0,3.0,5.0,1.0,56.0
PARM-66,Direct,Level with CI,0.0,0.0,53.0,20,41.23,1019.88,0.0,556.0,5.0,,8.0,11.0,2.0,7.0,0.0,
GDWJ-79,MSM,Level accelerated,0.0,0.0,45.0,5,255.67,8228.77,0.0,598.0,0.0,,0.0,8.0,3.0,1.0,0.0,
CLWZ-63,CTM,Decreasing,1.0,0.0,43.0,20,14.2,354.04,0.0,550.0,3.0,40.0,5.0,18.0,5.0,8.0,0.0,
FNEY-22,CTM,Decreasing with CI,1.0,0.0,47.0,20,55.35,1153.48,0.0,571.0,7.0,,0.0,13.0,8.0,6.0,0.0,
XXOA-95,CTM,Level with CI,0.0,1.0,33.0,10,16.22,467.68,0.0,560.0,3.0,17.0,8.0,17.0,5.0,5.0,0.0,
TXDU-10,CTM,Decreasing with CI,1.0,0.0,33.0,30,24.49,804.71,0.0,565.0,5.0,,10.0,11.0,3.0,7.0,0.0,
TUBS-11,Direct,Decreasing with CI,0.0,0.0,24.0,20,18.48,471.23,0.0,,,,,,,,,
HCOI-77,CTM,Level,0.0,0.0,40.0,30,9.0,266.46,1.0,569.0,2.0,,11.0,13.0,4.0,9.0,0.0,
DEMK-13,CTM,Level with CI,0.0,0.0,45.0,30,57.5,1220.98,0.0,566.0,4.0,,18.0,15.0,5.0,10.0,0.0,
IQWJ-80,CTM,Level,0.0,1.0,43.0,30,10.0,288.95,1.0,587.0,7.0,,12.0,9.0,5.0,2.0,0.0,
FWYI-68,CTM,Level,1.0,0.0,43.0,30,4.19,143.7,0.0,,,,,,,,,
UCDU-89,CTM,Level with CI,0.0,0.0,54.0,20,8.8,131.02,1.0,562.0,1.0,97.0,8.0,13.0,5.0,6.0,0.0,
FDBB-28,CTM,Decreasing,1.0,1.0,45.0,30,40.11,872.72,0.0,549.0,2.0,,3.0,1.0,3.0,3.0,0.0,
VHOK-18,Direct,Level with CI,1.0,1.0,41.0,20,25.11,473.53,1.0,,,,,,,,,
YHJI-28,MSM,Level with CI,0.0,0.0,58.0,20,44.89,1173.16,0.0,,,,,,,,,
