QuoteRef,Channel,Product,Smoker,Joint?,Person1 Age,Term,TotalPremium,NBC,Sold,JF (Score),WGB (No. of other addresses held),X (Months same person on ER at current address),EF (No. of people not same surname at current address),NOB (Property group),URB (Income group),LSB (Regional banded house price band),BB (Number of CCJs),ND (Months since last CCJ)
CGUX-49,CTM,Decreasing with CI,1.0,1,38.0,5,15.32,337.93,1,,,,,,,,,
CZEM-74,Direct,Decreasing,0.0,1,41.0,35,26.4,663.36,1,516.0,3.0,,9.0,11,4,5.0,1.0,46.0
SVDY-24,CTM,Level with CI,0.0,1,45.0,10,30.95,777.43,1,516.0,3.0,,9.0,11,4,5.0,1.0,46.0
HCMQ-14,CTM,Decreasing,1.0,1,47.0,30,40.04,1005.56,0,516.0,3.0,,9.0,11,4,5.0,1.0,46.0
KOZC-91,CTM,Decreasing with CI,1.0,1,32.0,20,39.54,990.63,0,516.0,3.0,,9.0,11,4,5.0,1.0,46.0
GPHY-60,CTM,Decreasing,0.0,0,45.0,20,35.25,884.03,0,516.0,3.0,,9.0,11,4,5.0,1.0,46.0
MIUJ-56,Direct,Decreasing with CI,0.0,1,39.0,20,30.0,516.98,0,568.0,0.0,,12.0,12,4,4.0,0.0,
LYLD-97,CTM,Level with CI,0.0,1,33.0,30,30.0,516.98,0,568.0,0.0,,12.0,12,4,4.0,0.0,
XYCN-33,CTM,Level,0.0,1,58.0,20,25.21,777.89,1,542.0,3.0,,15.0,21,3,3.0,0.0,
JATS-59,Direct,Level with CI,1.0,0,45.0,30,5.06,133.15,0,572.0,5.0,,6.0,9,3,9.0,0.0,
BUVB-23,CTM,Level with CI,1.0,0,42.0,5,25.81,772.46,0,587.0,0.0,21.0,8.0,11,4,2.0,0.0,
GMZC-39,CTM,Decreasing,0.0,0,43.0,20,33.33,997.65,0,587.0,0.0,21.0,8.0,11,4,2.0,0.0,
INKL-40,Direct,Decreasing,0.0,1,51.0,30,19.88,396.49,0,562.0,0.0,144.0,4.0,14,5,2.0,0.0,
MTYL-34,CTM,Level,1.0,1,45.0,20,332.38,9066.16,0,573.0,4.0,,9.0,7,4,3.0,0.0,
RFQJ-22,MSM,Level with CI,1.0,1,45.0,15,78.54,1611.01,0,573.0,4.0,,9.0,7,4,3.0,0.0,
DBWL-13,CTM,Level,1.0,0,53.0,20,47.61,977.91,0,573.0,4.0,,9.0,7,4,3.0,0.0,
CQYO-51,MSM,Level accelerated,1.0,0,45.0,30,17.25,468.16,0,,,,,,,,,
ZHPY-83,CTM,Level,0.0,0,37.0,30,17.25,468.16,0,,,,,,,,,
OEBW-18,Direct,Level with CI,1.0,1,62.0,20,17.25,468.16,0,,,,,,,,,
TRRY-27,CTM,Decreasing,1.0,0,43.0,5,25.97,851.87,0,,,,,,,,,
PODU-69,CTM,Decreasing,1.0,1,57.0,5,25.97,851.87,0,,,,,,,,,
GZAT-64,CTM,Level,0.0,1,47.0,20,25.97,851.87,0,,,,,,,,,
NSOB-30,CTM,Level,0.0,1,56.0,20,18.75,545.05,0,560.0,4.0,,5.0,15,4,6.0,0.0,
NMZV-43,Direct,Decreasing,1.0,0,34.0,10,15.94,456.95,1,542.0,3.0,,15.0,21,3,3.0,0.0,
OUOM-22,Direct,Level,0.0,1,60.0,35,9.41,230.85,1,542.0,3.0,,15.0,21,3,3.0,0.0,
FZID-48,CTM,Level with CI,1.0,1,42.0,20,9.41,230.85,1,542.0,3.0,,15.0,21,3,3.0,0.0,
LAMS-44,CTM,Level accelerated,1.0,0,38.0,30,9.41,230.85,1,542.0,3.0,,15.0,21,3,3.0,0.0,
XOSG-48,MSM,Level,1.0,1,39.0,30,9.41,230.85,1,542.0,3.0,,15.0,21,3,3.0,0.0,
VLLP-93,CTM,Level,1.0,1,31.0,30,34.06,1083.56,0,569.0,4.0,21.0,10.0,15,5,6.0,0.0,
BRIE-78,CTM,Decreasing with CI,0.0,0,41.0,20,62.87,1416.88,1,547.0,0.0,37.0,6.0,22,7,10.0,0.0,
FTRK-82,Direct,Decreasing accelerated,1.0,0,47.0,15,37.98,858.26,1,547.0,0.0,37.0,6.0,22,7,10.0,0.0,
HVYX-88,Direct,Decreasing with CI,0.0,0,46.0,5,37.98,858.26,1,547.0,0.0,37.0,6.0,22,7,10.0,0.0,
AHRZ-65,CTM,Decreasing accelerated,1.0,0,33.0,20,50.64,1142.77,1,547.0,0.0,37.0,6.0,22,7,10.0,0.0,
JYWZ-77,Direct,Level,1.0,1,44.0,10,13.33,277.99,0,478.0,,,,9,6,3.0,,
EVQK-26,CTM,Level with CI,1.0,1,40.0,20,10.0,208.57,0,478.0,,,,9,6,3.0,,
VUCV-60,MSM,Level,0.0,0,53.0,15,12.97,270.53,0,478.0,,,,9,6,3.0,,
ZZFY-78,CTM,Level with CI,1.0,0,46.0,10,10.0,297.87,0,564.0,3.0,61.0,22.0,11,3,10.0,0.0,
QBRV-99,CTM,Level with CI,1.0,0,52.0,30,16.1,439.61,1,564.0,3.0,61.0,22.0,11,3,10.0,0.0,
LJAN-33,Direct,Decreasing accelerated,0.0,0,45.0,10,16.1,439.61,1,564.0,3.0,61.0,22.0,11,3,10.0,0.0,
IZYI-67,CTM,Decreasing with CI,1.0,0,36.0,10,10.0,297.87,0,564.0,3.0,61.0,22.0,11,3,10.0,0.0,
UBTJ-31,CTM,Level,1.0,0,51.0,30,10.0,297.87,0,564.0,3.0,61.0,22.0,11,3,10.0,0.0,
ETZV-59,CTM,Level,0.0,0,36.0,20,10.5,291.69,0,564.0,3.0,61.0,22.0,11,3,10.0,0.0,
HDGN-85,CTM,Level,0.0,1,53.0,10,16.1,439.61,1,564.0,3.0,61.0,22.0,11,3,10.0,0.0,
LDBR-35,MSM,Decreasing,1.0,0,45.0,30,9.15,252.64,0,564.0,3.0,61.0,22.0,11,3,10.0,0.0,
PXMN-80,MSM,Decreasing with CI,0.0,0,49.0,20,16.95,582.06,0,560.0,4.0,,5.0,15,4,6.0,0.0,
MFKH-86,MSM,Level,0.0,0,42.0,30,18.75,545.05,0,560.0,4.0,,5.0,15,4,6.0,0.0,
MIXY-11,MSM,Level,1.0,1,33.0,20,18.75,545.05,0,560.0,4.0,,5.0,15,4,6.0,0.0,
RTMA-72,Direct,Decreasing with CI,0.0,0,54.0,20,10.0,261.1,1,575.0,0.0,49.0,1.0,9,5,7.0,0.0,
XKOX-15,CTM,Decreasing with CI,1.0,0,50.0,30,10.57,300.16,1,575.0,0.0,49.0,1.0,9,5,7.0,0.0,
HKQG-58,Direct,Decreasing accelerated,0.0,1,34.0,20,10.57,300.16,1,575.0,0.0,49.0,1.0,9,5,7.0,0.0,
PPCM-81,CTM,Level,1.0,1,40.0,20,10.57,300.16,1,575.0,0.0,49.0,1.0,9,5,7.0,0.0,
XCSQ-77,CTM,Level,1.0,0,46.0,15,14.11,413.83,1,575.0,0.0,49.0,1.0,9,5,7.0,0.0,
RICM-65,CTM,Decreasing with CI,1.0,0,47.0,10,24.44,769.24,0,564.0,2.0,21.0,7.0,12,3,5.0,0.0,
HVHK-32,MSM,Level,1.0,1,41.0,30,19.27,444.7,0,,,,,,,,,
MTFF-62,CTM,Level with CI,0.0,0,32.0,20,29.72,681.04,0,,,,,,,,,
NZRW-13,MSM,Level,1.0,1,45.0,20,29.72,681.04,0,,,,,,,,,
UMFM-12,Direct,Decreasing,1.0,0,44.0,15,29.72,681.04,0,,,,,,,,,
YJAE-64,CTM,Decreasing,1.0,0,45.0,20,29.72,681.04,0,,,,,,,,,
VBJR-10,CTM,Level,1.0,0,48.0,20,29.72,681.04,0,,,,,,,,,
OGWT-49,Direct,Level accelerated,1.0,0,53.0,30,26.35,722.79,0,523.0,,,,6,2,2.0,,
CLWH-60,MSM,Level accelerated,1.0,0,42.0,25,5.0,108.92,0,567.0,3.0,,8.0,2,2,2.0,0.0,
HOLU-75,Direct,Decreasing with CI,0.0,0,47.0,30,9.79,238.41,1,530.0,6.0,,11.0,21,7,5.0,0.0,
ODPP-99,CTM,Level with CI,1.0,0,62.0,20,9.79,238.41,1,530.0,6.0,,11.0,21,7,5.0,0.0,
NMGA-20,Direct,Decreasing accelerated,1.0,0,54.0,5,9.79,238.41,1,530.0,6.0,,11.0,21,7,5.0,0.0,
NNGQ-49,Direct,Decreasing,1.0,0,46.0,20,12.46,285.42,1,547.0,0.0,37.0,6.0,22,7,10.0,0.0,
QZVS-43,CTM,Decreasing accelerated,1.0,1,53.0,25,52.7,956.48,0,,,,,,,,,
HGRK-27,Direct,Decreasing,1.0,1,53.0,20,52.7,956.48,0,,,,,,,,,
YUNA-70,CTM,Decreasing with CI,0.0,1,43.0,30,100.46,1822.92,0,,,,,,,,,
VJFV-92,CTM,Decreasing with CI,1.0,0,48.0,20,15.9,440.21,0,545.0,0.0,21.0,0.0,18,7,6.0,0.0,
ZBXQ-18,CTM,Decreasing with CI,1.0,1,47.0,20,20.34,663.84,0,536.0,3.0,,5.0,23,6,10.0,0.0,
AGHP-55,CTM,Level,1.0,0,52.0,10,29.37,726.56,0,564.0,1.0,48.0,8.0,14,4,9.0,0.0,
CTKU-76,MSM,Level with CI,0.0,0,35.0,20,10.61,351.71,0,575.0,4.0,6.0,4.0,9,5,8.0,0.0,
EBLR-64,Direct,Level accelerated,1.0,0,63.0,20,10.61,351.71,0,575.0,4.0,6.0,4.0,9,5,8.0,0.0,
KIXE-29,CTM,Level with CI,1.0,1,35.0,30,10.61,351.71,0,575.0,4.0,6.0,4.0,9,5,8.0,0.0,
YUKQ-84,MSM,Level with CI,1.0,0,32.0,10,18.75,545.05,1,560.0,4.0,,5.0,15,4,6.0,0.0,
TJQU-88,Direct,Level,1.0,1,32.0,20,18.75,545.05,1,560.0,4.0,,5.0,15,4,6.0,0.0,
TPCS-68,Direct,Decreasing,1.0,1,50.0,10,18.75,545.05,1,560.0,4.0,,5.0,15,4,6.0,0.0,
NILJ-90,Direct,Level,1.0,0,50.0,20,24.45,656.14,0,523.0,2.0,,5.0,24,7,9.0,0.0,
LLJS-33,Direct,Level accelerated,1.0,0,44.0,20,20.79,485.08,0,555.0,3.0,,11.0,14,7,9.0,0.0,
CQOR-47,MSM,Level with CI,1.0,0,49.0,30,8.1,232.37,1,555.0,3.0,,4.0,18,5,5.0,0.0,
AIMJ-64,Direct,Decreasing with CI,0.0,0,45.0,20,8.1,232.37,1,555.0,3.0,,4.0,18,5,5.0,0.0,
UHBG-12,CTM,Decreasing,1.0,1,30.0,20,9.93,284.83,1,555.0,3.0,,4.0,18,5,5.0,0.0,
QAVQ-93,CTM,Level,0.0,0,41.0,20,11.14,312.86,1,555.0,3.0,,4.0,18,5,5.0,0.0,
BQQQ-27,Direct,Decreasing,0.0,1,44.0,20,8.1,232.37,1,555.0,3.0,,4.0,18,5,5.0,0.0,
GJMC-25,Direct,Decreasing accelerated,0.0,1,26.0,30,8.1,232.37,1,555.0,3.0,,4.0,18,5,5.0,0.0,
TMBV-70,MSM,Level,1.0,0,36.0,5,8.1,232.37,1,555.0,3.0,,4.0,18,5,5.0,0.0,
CVOG-63,Direct,Decreasing with CI,1.0,0,45.0,5,8.1,232.37,0,555.0,3.0,,4.0,18,5,5.0,0.0,
IINM-83,Direct,Decreasing,0.0,0,46.0,10,8.1,232.37,0,555.0,3.0,,4.0,18,5,5.0,0.0,
MJLQ-33,MSM,Level with CI,0.0,1,39.0,20,8.1,232.37,1,555.0,3.0,,4.0,18,5,5.0,0.0,
OBPY-79,CTM,Decreasing with CI,1.0,0,32.0,35,8.1,232.37,1,555.0,3.0,,4.0,18,5,5.0,0.0,
IEUE-42,Direct,Level,1.0,0,45.0,30,18.75,545.05,1,560.0,4.0,,5.0,15,4,6.0,0.0,
ZFJE-44,Direct,Decreasing with CI,0.0,0,47.0,5,18.14,409.39,1,554.0,1.0,,5.0,18,6,9.0,0.0,
LEQZ-99,CTM,Level,1.0,0,39.0,5,18.14,409.39,1,554.0,1.0,,5.0,18,6,9.0,0.0,
HZQH-29,CTM,Level,1.0,0,43.0,20,15.05,341.54,1,554.0,1.0,,5.0,18,6,9.0,0.0,
HLSA-54,MSM,Level with CI,0.0,1,46.0,20,18.14,409.39,1,554.0,1.0,,5.0,18,6,9.0,0.0,
SFBZ-70,Direct,Decreasing with CI,1.0,0,40.0,30,12.04,270.12,1,554.0,1.0,,5.0,18,6,9.0,0.0,
OJEF-86,MSM,Decreasing with CI,1.0,0,36.0,20,12.04,270.12,1,554.0,1.0,,5.0,18,6,9.0,0.0,
DMIS-78,CTM,Level with CI,0.0,1,47.0,25,18.14,409.39,1,554.0,1.0,,5.0,18,6,9.0,0.0,
JIJI-16,CTM,Level,0.0,1,38.0,30,25.0,754.36,0,559.0,2.0,,15.0,16,3,6.0,0.0,
WJUW-27,CTM,Decreasing,1.0,0,47.0,35,7.93,223.78,0,559.0,2.0,,15.0,16,3,6.0,0.0,
UXUH-44,Direct,Level with CI,1.0,0,40.0,30,7.93,223.78,0,559.0,2.0,,15.0,16,3,6.0,0.0,
EVEI-43,CTM,Level with CI,1.0,0,45.0,30,7.93,223.78,0,559.0,2.0,,15.0,16,3,6.0,0.0,
SFAY-56,Direct,Decreasing with CI,0.0,0,45.0,10,7.93,223.78,0,559.0,2.0,,15.0,16,3,6.0,0.0,
AGWA-33,MSM,Decreasing,0.0,0,50.0,20,6.06,155.98,0,559.0,2.0,,15.0,16,3,6.0,0.0,
GJVD-16,Direct,Level with CI,0.0,0,47.0,30,15.15,167.89,0,,,,,,,,,
KDPM-93,Direct,Decreasing,1.0,1,48.0,20,15.15,167.89,0,,,,,,,,,
QUMB-82,CTM,Level with CI,1.0,1,54.0,5,15.15,167.89,0,,,,,,,,,
GIAO-22,CTM,Level,0.0,0,58.0,20,21.66,540.72,0,,,,,,,,,
UEZU-93,Direct,Decreasing,0.0,0,39.0,20,22.95,284.78,0,561.0,4.0,,12.0,5,2,1.0,0.0,
IJXB-56,Direct,Level,0.0,1,38.0,35,19.6,243.2,0,561.0,4.0,,12.0,5,2,1.0,0.0,
DCQU-80,CTM,Level,0.0,0,52.0,30,22.95,284.78,0,561.0,4.0,,12.0,5,2,1.0,0.0,
DNMS-96,CTM,Decreasing with CI,1.0,0,38.0,5,3.14,94.57,0,548.0,2.0,,5.0,13,6,8.0,0.0,
DGKL-12,Direct,Level,1.0,0,44.0,5,27.5,584.8,0,566.0,4.0,,9.0,12,4,5.0,0.0,
HDCR-25,CTM,Decreasing with CI,0.0,1,45.0,30,27.5,584.8,0,566.0,4.0,,9.0,12,4,5.0,0.0,
FTLM-60,Direct,Level with CI,0.0,0,47.0,30,11.46,251.89,0,,,,,,,,,
IKRU-87,CTM,Level with CI,0.0,0,45.0,20,23.08,540.94,0,,,,,,,,,
DJFG-30,MSM,Level,1.0,0,45.0,10,31.08,767.23,0,579.0,0.0,,8.0,7,4,3.0,0.0,
GBFO-22,MSM,Decreasing,1.0,1,54.0,20,28.86,718.53,0,579.0,0.0,,8.0,7,4,3.0,0.0,
KYJW-20,CTM,Decreasing,1.0,0,49.0,30,35.51,864.62,0,579.0,0.0,,8.0,7,4,3.0,0.0,
ITFV-61,CTM,Level accelerated,0.0,1,38.0,35,33.3,815.92,0,579.0,0.0,,8.0,7,4,3.0,0.0,
ERBW-77,Direct,Level accelerated,0.0,0,53.0,20,52.86,1287.03,0,579.0,0.0,,8.0,7,4,3.0,0.0,
RQIR-65,CTM,Level with CI,0.0,0,38.0,20,48.42,1189.64,0,579.0,0.0,,8.0,7,4,3.0,0.0,
AWIN-16,CTM,Decreasing,0.0,0,55.0,20,37.73,913.31,0,579.0,0.0,,8.0,7,4,3.0,0.0,
MTGO-45,CTM,Decreasing with CI,0.0,0,46.0,20,33.3,815.92,0,579.0,0.0,,8.0,7,4,3.0,0.0,
GAED-17,CTM,Decreasing accelerated,1.0,0,46.0,10,7.84,222.04,0,578.0,0.0,,0.0,16,8,9.0,0.0,
QXEE-78,CTM,Decreasing accelerated,1.0,0,43.0,10,25.63,644.65,1,544.0,1.0,,55.0,9,6,8.0,0.0,
PRXN-17,CTM,Level,1.0,1,51.0,30,25.63,644.65,1,544.0,1.0,,55.0,9,6,8.0,0.0,
GZRR-97,CTM,Level with CI,0.0,0,32.0,20,25.63,644.65,1,544.0,1.0,,55.0,9,6,8.0,0.0,
BBVG-76,Direct,Decreasing with CI,1.0,0,39.0,10,29.75,737.77,1,544.0,1.0,,55.0,9,6,8.0,0.0,
LEKT-76,CTM,Level,1.0,1,46.0,20,15.15,167.89,0,,,,,,,,,
NCNZ-94,CTM,Level with CI,0.0,0,43.0,40,6.83,184.14,0,551.0,2.0,7.0,3.0,17,7,3.0,0.0,
EVVC-80,CTM,Decreasing with CI,1.0,0,57.0,5,6.83,184.14,0,551.0,2.0,7.0,3.0,17,7,3.0,0.0,
GSGR-14,CTM,Decreasing with CI,0.0,0,50.0,10,23.9,530.02,1,568.0,9.0,26.0,19.0,13,4,10.0,0.0,
UQZF-49,CTM,Decreasing with CI,1.0,0,29.0,10,23.9,530.02,1,568.0,9.0,26.0,19.0,13,4,10.0,0.0,
QRSM-66,MSM,Level,0.0,1,46.0,10,23.9,530.02,1,568.0,9.0,26.0,19.0,13,4,10.0,0.0,
UISG-15,MSM,Decreasing,1.0,0,45.0,5,23.9,530.02,0,568.0,9.0,26.0,19.0,13,4,10.0,0.0,
YTAO-77,Direct,Decreasing,1.0,0,45.0,20,23.9,530.02,1,568.0,9.0,26.0,19.0,13,4,10.0,0.0,
BMCM-99,Direct,Level,1.0,1,45.0,10,22.9,733.04,0,520.0,5.0,,3.0,22,7,3.0,0.0,
MMQR-93,MSM,Level,1.0,0,53.0,20,7.84,222.04,0,578.0,0.0,,0.0,16,8,9.0,0.0,
EMKH-65,CTM,Level with CI,1.0,0,44.0,5,7.84,222.04,0,578.0,0.0,,0.0,16,8,9.0,0.0,
SKJB-64,CTM,Level with CI,0.0,0,54.0,5,49.18,1349.8,0,565.0,5.0,,20.0,14,4,5.0,0.0,
ZYHR-31,MSM,Level,1.0,1,48.0,30,36.94,989.77,0,565.0,5.0,,20.0,14,4,5.0,0.0,
MILO-69,Direct,Decreasing,1.0,1,47.0,30,25.24,582.69,1,579.0,3.0,21.0,3.0,10,5,4.0,0.0,
GAQV-88,MSM,Level with CI,1.0,1,38.0,10,25.24,582.69,1,579.0,3.0,21.0,3.0,10,5,4.0,0.0,
OVJD-32,Direct,Decreasing,1.0,1,46.0,15,25.24,582.69,1,579.0,3.0,21.0,3.0,10,5,4.0,0.0,
MEYO-90,CTM,Level,1.0,0,45.0,20,16.46,338.34,0,486.0,2.0,,18.0,7,4,5.0,3.0,12.0
EUZS-73,CTM,Level accelerated,1.0,1,50.0,10,48.16,1027.51,0,,,,,,,,,
NQOV-35,Direct,Level,1.0,1,48.0,20,40.1,1076.35,0,603.0,2.0,205.0,3.0,19,3,6.0,0.0,
WRNY-37,CTM,Level,1.0,1,46.0,20,51.94,1432.85,0,603.0,2.0,205.0,3.0,19,3,6.0,0.0,
EALI-94,MSM,Level,1.0,1,48.0,25,15.58,349.58,0,,,,,,,,,
LMGF-75,Direct,Level with CI,1.0,0,45.0,20,15.58,349.58,0,,,,,,,,,
KGCR-92,Direct,Decreasing,1.0,0,57.0,40,27.91,739.58,0,583.0,3.0,49.0,5.0,6,4,5.0,0.0,
UGRU-95,CTM,Level with CI,0.0,0,38.0,30,13.44,270.76,0,,,,,,,,,
LNVK-48,MSM,Level,0.0,0,34.0,10,13.44,270.76,0,,,,,,,,,
GZDX-77,CTM,Level,1.0,1,47.0,10,27.61,894.54,0,520.0,5.0,,3.0,22,7,3.0,0.0,
GRGM-22,Direct,Level accelerated,1.0,1,44.0,5,23.82,554.69,0,575.0,4.0,16.0,7.0,9,3,7.0,0.0,
XFAI-17,CTM,Decreasing accelerated,1.0,0,54.0,20,23.82,554.69,0,575.0,4.0,16.0,7.0,9,3,7.0,0.0,
NFIZ-59,Direct,Decreasing with CI,0.0,0,45.0,5,23.82,554.69,0,575.0,4.0,16.0,7.0,9,3,7.0,0.0,
LLUH-88,Direct,Decreasing with CI,0.0,0,41.0,20,20.06,475.48,0,,,,,,,,,
KHBS-69,CTM,Level,1.0,1,58.0,20,20.06,475.48,0,,,,,,,,,
RHXG-17,CTM,Decreasing with CI,1.0,0,42.0,20,20.06,475.48,0,,,,,,,,,
CROH-92,CTM,Decreasing with CI,1.0,1,34.0,10,16.6,393.56,0,,,,,,,,,
JQWP-35,CTM,Level,1.0,1,46.0,20,16.6,393.56,0,,,,,,,,,
GRHL-51,Direct,Decreasing with CI,0.0,0,51.0,20,21.22,502.78,0,,,,,,,,,
SUNU-83,CTM,Level with CI,1.0,1,60.0,10,20.3,480.94,0,,,,,,,,,
AJIW-28,MSM,Level,0.0,0,39.0,30,19.84,470.02,0,,,,,,,,,
HCGM-59,CTM,Level,1.0,0,52.0,30,16.6,393.56,0,,,,,,,,,
THXP-80,MSM,Decreasing,1.0,0,48.0,20,10.0,255.82,0,,,,,,,,,
VQSW-20,CTM,Decreasing,1.0,0,41.0,30,57.32,1584.76,0,560.0,3.0,10.0,2.0,14,8,7.0,0.0,
YWME-26,CTM,Decreasing,1.0,0,56.0,15,5.0,67.67,0,532.0,3.0,,9.0,23,7,10.0,0.0,
RWKX-43,MSM,Decreasing,1.0,0,40.0,20,5.0,67.67,0,532.0,3.0,,9.0,23,7,10.0,0.0,
KHSZ-69,MSM,Decreasing,0.0,0,34.0,10,20.38,602.22,0,,,,,,,,,
ZTNE-48,CTM,Level,0.0,0,43.0,15,14.42,307.73,0,,,,,,,,,
HGLL-79,Direct,Level,0.0,0,44.0,20,14.42,307.73,0,,,,,,,,,
QSKE-14,Direct,Level,0.0,1,40.0,15,30.41,763.85,0,,,,,,,,,
TJTE-83,CTM,Decreasing,1.0,0,54.0,30,85.25,2046.59,0,,,,,,,,,
TDMZ-39,CTM,Level,0.0,0,55.0,20,69.49,1597.69,0,,,,,,,,,
MSNW-76,CTM,Level with CI,0.0,0,34.0,30,30.41,763.85,0,,,,,,,,,
UQYR-32,CTM,Decreasing accelerated,0.0,0,48.0,10,69.49,1597.69,0,,,,,,,,,
QWIS-90,CTM,Decreasing,0.0,0,31.0,30,71.02,1222.5,0,568.0,0.0,,12.0,12,4,4.0,0.0,
PMEF-27,CTM,Decreasing,0.0,0,36.0,5,79.91,1606.52,0,570.0,2.0,49.0,0.0,7,8,8.0,0.0,
QXGL-68,Direct,Decreasing,0.0,1,42.0,20,69.07,1388.56,0,570.0,2.0,49.0,0.0,7,8,8.0,0.0,
HIXG-34,CTM,Level,1.0,0,31.0,30,71.99,1489.62,0,570.0,2.0,49.0,0.0,7,8,8.0,0.0,
FDYW-19,MSM,Level with CI,0.0,0,42.0,20,71.99,1489.62,0,570.0,2.0,49.0,0.0,7,8,8.0,0.0,
DLFG-41,CTM,Level,1.0,1,56.0,30,71.99,1489.62,0,570.0,2.0,49.0,0.0,7,8,8.0,0.0,
SDSK-66,Direct,Level with CI,1.0,0,42.0,15,24.95,732.79,0,544.0,6.0,,20.0,22,6,4.0,0.0,
MOBZ-15,MSM,Level with CI,1.0,0,45.0,30,24.95,732.79,0,544.0,6.0,,20.0,22,6,4.0,0.0,
HLPT-96,CTM,Level,1.0,0,54.0,15,8.41,274.43,0,,,,,,,,,
AILP-12,CTM,Level,1.0,1,35.0,40,13.51,450.67,1,553.0,3.0,,5.0,13,4,2.0,0.0,
WCXM-96,CTM,Level,0.0,1,41.0,30,13.51,450.67,1,553.0,3.0,,5.0,13,4,2.0,0.0,
ZERR-25,Direct,Level,0.0,0,44.0,20,13.51,450.67,1,553.0,3.0,,5.0,13,4,2.0,0.0,
RNAU-53,MSM,Level,0.0,0,52.0,10,13.51,450.67,1,553.0,3.0,,5.0,13,4,2.0,0.0,
OAWC-39,CTM,Decreasing,1.0,0,49.0,20,12.44,268.98,0,529.0,2.0,10.0,1.0,15,7,6.0,0.0,
MFKG-34,CTM,Level with CI,0.0,0,57.0,20,12.44,268.98,0,529.0,2.0,10.0,1.0,15,7,6.0,0.0,
VFME-65,Direct,Decreasing with CI,1.0,0,42.0,30,10.0,218.5,1,,,,,,,,,
SVQS-71,CTM,Level accelerated,1.0,1,54.0,30,8.21,181.27,1,,,,,,,,,
BUIO-55,CTM,Decreasing with CI,1.0,1,49.0,30,66.92,1644.52,1,578.0,2.0,21.0,7.0,2,2,1.0,0.0,
VSJW-38,MSM,Level,1.0,0,46.0,30,61.86,1510.29,1,578.0,2.0,21.0,7.0,2,2,1.0,0.0,
IISQ-36,CTM,Level with CI,0.0,1,26.0,10,68.58,1668.44,1,578.0,2.0,21.0,7.0,2,2,1.0,0.0,
AKHU-94,CTM,Level with CI,0.0,1,34.0,30,7.62,197.34,0,558.0,6.0,61.0,7.0,22,6,4.0,0.0,
CAQZ-92,Direct,Level,0.0,0,46.0,25,5.66,134.89,0,558.0,6.0,61.0,7.0,22,6,4.0,0.0,
LYNM-70,CTM,Level,1.0,0,31.0,5,72.25,1912.91,0,570.0,9.0,,1.0,11,8,2.0,0.0,
TJDO-38,MSM,Level with CI,0.0,1,45.0,20,72.25,1912.91,0,570.0,9.0,,1.0,11,8,2.0,0.0,
NCYN-30,Direct,Level with CI,0.0,1,40.0,10,19.83,493.22,0,552.0,1.0,19.0,4.0,19,7,4.0,0.0,
NLKW-45,Direct,Decreasing with CI,1.0,0,33.0,10,19.83,493.22,0,552.0,1.0,19.0,4.0,19,7,4.0,0.0,
OFBG-47,CTM,Level with CI,1.0,0,50.0,30,19.83,493.22,0,552.0,1.0,19.0,4.0,19,7,4.0,0.0,
YCYK-23,MSM,Level,0.0,0,53.0,20,19.83,493.22,0,552.0,1.0,19.0,4.0,19,7,4.0,0.0,
GUCY-56,CTM,Level,1.0,0,45.0,20,10.86,316.93,1,583.0,0.0,10.0,3.0,8,4,7.0,0.0,
JKPF-16,MSM,Decreasing with CI,1.0,1,33.0,10,10.86,316.93,1,583.0,0.0,10.0,3.0,8,4,7.0,0.0,
OVUT-29,CTM,Level,0.0,0,39.0,5,17.34,506.12,1,583.0,0.0,10.0,3.0,8,4,7.0,0.0,
PGAG-51,CTM,Level,1.0,0,40.0,5,17.34,506.12,1,583.0,0.0,10.0,3.0,8,4,7.0,0.0,
UGCG-15,CTM,Level,0.0,0,42.0,20,74.77,1814.05,1,578.0,2.0,21.0,7.0,2,2,1.0,0.0,
HAJD-69,CTM,Level with CI,0.0,0,28.0,15,74.77,1814.05,1,578.0,2.0,21.0,7.0,2,2,1.0,0.0,
QSQO-60,MSM,Level with CI,1.0,0,48.0,5,74.77,1814.05,1,578.0,2.0,21.0,7.0,2,2,1.0,0.0,
ACSJ-25,CTM,Decreasing accelerated,0.0,0,47.0,5,66.92,1644.52,1,578.0,2.0,21.0,7.0,2,2,1.0,0.0,
KDQZ-95,Direct,Level,1.0,1,39.0,10,80.97,1959.65,1,578.0,2.0,21.0,7.0,2,2,1.0,0.0,
DUBM-79,MSM,Level,1.0,0,51.0,30,16.96,397.5,1,,,,,,,,,
FEXW-99,Direct,Level accelerated,0.0,0,54.0,20,13.48,308.06,1,,,,,,,,,
EODZ-15,Direct,Level,0.0,0,63.0,20,12.05,278.22,1,,,,,,,,,
AGRT-65,MSM,Decreasing with CI,1.0,0,47.0,20,11.35,259.61,1,,,,,,,,,
AWIL-21,CTM,Level,1.0,1,40.0,30,11.65,258.95,1,,,,,,,,,
MXNL-99,CTM,Decreasing with CI,1.0,1,59.0,40,10.88,239.61,1,,,,,,,,,
ORWQ-77,MSM,Decreasing,1.0,0,42.0,15,10.88,239.61,1,,,,,,,,,
KLFC-11,Direct,Decreasing with CI,1.0,1,34.0,10,10.88,239.61,1,,,,,,,,,
LXWX-53,CTM,Decreasing with CI,1.0,0,44.0,20,11.35,259.61,1,,,,,,,,,
